,Unnamed: 0,YEAR,STATEFIP,Inc_F,Inc_M,Agelt30,Child,Child5,White,Black,AmIndian_AlaskaNative,Chinese,Japanese,SEX,Prop_F,College,Mar,Constr,GWG,party_simplified,state,Year_imp,Pay_Transp,Empt,GDP_pc,GWG_calc,log_GDP,DEMOCRAT
468,213,2019,12,19690.897312094497,31083.993792166923,21.23596232190201,38.30103679434397,9.140387558467872,80.19205483585885,11.525445649128102,0.24249347961977022,0.527019162373634,0.06574267669691548,92786,48.59892656219688,61.37887181255793,53.7063781173884,5.796133037311663,63.34738529338063,REPUBLICAN,FLORIDA,,0,59.3777905659654,51981.05,36.65261470661937,10.858634508068414,0
469,214,2019,13,20348.247862882545,33083.202641477175,23.790391519917936,41.60753975038468,10.931355787314072,68.76602838091982,22.544452043084288,0.27568815182082407,0.679603351000171,0.10471875534279364,46792,48.22405539408446,61.410070097452554,56.50752265344504,5.567190972815866,61.506281853654265,REPUBLICAN,GEORGIA,,0,60.19806135103246,60070.95,38.493718146345735,11.00328164260179,0
470,215,2019,15,21291.259531205877,29367.038972041795,23.425585992657442,39.099124541090085,8.82519062411748,27.209827732279017,1.849759954815024,0.2824060999717594,4.010166619598984,12.891838463710815,7082,47.44422479525558,60.59022874894098,54.39141485456086,6.198813894380119,72.50053214924299,DEMOCRAT,HAWAII,,0,64.55081360398131,64823.02,27.49946785075702,11.079416066168701,1
471,216,2019,16,14471.898112231704,27643.924747866564,25.78226014998707,42.229118179467285,13.770364623739333,91.58262218774243,0.517196793379881,1.448151021463667,0.3361779156969227,0.11636927851047324,7734,45.84949573312645,55.92190328419964,61.404189294026374,9.025084044478925,52.35109791473651,REPUBLICAN,IDAHO,,0,59.454126748124715,46120.37,47.64890208526349,10.739009996900684,0
472,217,2019,17,22059.80257764077,35082.774407241006,23.211884694848,41.34391499688453,10.791001213393237,81.03499163742498,7.805070016069262,0.2344800446004001,1.0625389433640509,0.12625848555406158,60986,48.294690584724364,63.88187452858033,56.55396320466993,5.422555996458204,62.87929888774041,DEMOCRAT,ILLINOIS,2003.0,1,62.0457997332758,70272.94,37.120701112259596,11.16014208193349,1
473,218,2019,18,17019.271601481065,28929.93696132425,25.349264133918293,39.9452378729892,10.97109430909487,89.6636485267121,5.245962848875198,0.20846946077973802,0.3702666542207287,0.06534117427424624,32139,47.792401754877254,53.8846883848284,55.5586670400448,5.709574037773422,58.82927302687776,REPUBLICAN,INDIANA,,0,59.0046367484226,56596.54,41.17072697312224,10.943703131580666,0
474,219,2019,19,16685.324433405774,26319.49171064887,23.961502638932007,39.50946910897237,11.971437441788265,94.84011176653213,1.6206147159267308,0.2732070785470351,0.24216081962123565,0.018627755355479666,16105,47.941633033219496,58.25520024837007,60.329090344613476,6.941943495808755,63.3953140768858,REPUBLICAN,IOWA,,0,65.56436329201581,61590.58,36.6046859231142,11.028264215749916,0
475,220,2019,20,16622.05342190852,28098.681060134248,24.309736350425577,40.37782852397758,13.106359421493321,89.20489931492631,3.335409314234309,0.7542730606878417,0.4082762438585565,0.027679745346342814,14451,47.05556708878278,59.85744931146633,60.34184485502733,6.864576845893017,59.155991650766495,REPUBLICAN,KANSAS,,0,66.09836110600882,60665.79,40.84400834923351,11.013135226736962,0
476,221,2019,21,18013.677746026973,28011.00065172708,25.111545595828947,40.93848699052489,11.841379656088636,90.3895322604903,5.7903444126936385,0.10527898932170252,0.27071740111294934,0.12031884493908858,19947,48.19772396851657,57.24670376497719,58.324560084223194,6.02596881736602,64.3092975149258,REPUBLICAN,KENTUCKY,,0,57.01170191476731,48370.04,35.6907024850742,10.786635892775546,0
477,222,2019,22,18040.07479470684,30430.819080495843,22.726084000209216,39.677807416705896,10.811234897222658,71.3792562372509,23.228202311836395,0.6799518803284691,0.2772111512108374,0.057534389873947385,19119,48.888540195616926,55.75605418693446,53.078089858256185,7.411475495580313,59.282251808559906,REPUBLICAN,LOUISIANA,2013.0,1,58.39099582786369,54758.72,40.71774819144009,10.910691904403114,0
478,223,2019,23,17742.663103285646,23170.611539066183,21.94623486873133,34.20845778965572,9.133783996227008,95.44096840119478,1.021851910077032,0.7074359377456375,0.4401823612639522,0.03144159723313945,6361,48.89168369753183,59.0315988052193,56.390504637635594,8.835088822512184,76.57399578501028,DEMOCRAT,MAINE,2009.0,1,62.625039939960025,50924.18,23.426004214989714,10.838093138854418,1
479,224,2019,24,27897.545585727403,39391.19605142332,21.504001049455596,42.91289518562246,11.11111111111111,64.76124885215795,22.03200839564476,0.25580480125934674,1.754558572740391,0.13446149809786173,30492,49.550701823429094,67.26354453627181,56.44431326249508,5.3587826315099045,70.82177842304786,DEMOCRAT,MARYLAND,2017.0,1,61.81432592221179,69737.32,29.17822157695214,11.152490891042728,1
480,225,2019,25,27257.335911691243,40017.2322939328,25.35922434399592,38.30472967528805,9.523809523809524,82.14487148497301,5.272204764590551,0.12086052695189752,2.7368194880885235,0.16651894824483657,37233,49.695162893132434,70.65237826659147,53.49555501839766,5.1083716058335344,68.11399576932725,DEMOCRAT,MASSACHUSETTS,2012.0,1,70.6777475411838,86072.75,31.886004230672754,11.362948147870878,1
481,226,2019,26,18090.75119011224,30453.145259204262,24.16692143075512,40.31314145957986,10.791806786915316,87.08346071537756,7.112285452242652,0.5852295060488274,0.5131676638860986,0.08079661090972616,45794,47.403589989955016,59.84190068567935,55.906887365157004,6.013888282307726,59.40519784124575,REPUBLICAN,MICHIGAN,1982.0,1,57.22151531403499,53213.4,40.59480215875425,10.882065523312619,0
482,227,2019,27,19969.482416088667,30580.064410442297,21.937192847931406,40.27395350458332,12.296538984350493,91.66637621553798,2.105189780767488,0.836499250636088,0.39385173050782474,0.045310376076121435,28691,47.82335924157401,63.61576801087449,60.86926213795267,7.535464082813426,65.30229023739273,DEMOCRAT,MINNESOTA,2014.0,1,67.08110721654566,67919.25,34.697709762607275,11.126074778521435,1
483,228,2019,28,16821.558626465663,25059.67336683417,22.797319932998324,42.311557788944725,10.703517587939698,67.19430485762145,29.10385259631491,0.46063651591289784,0.20938023450586266,0.01675041876046901,11940,49.57286432160804,58.85259631490787,55.402010050251256,6.490787269681742,67.12600910723985,REPUBLICAN,MISSISSIPPI,,0,53.98493801849221,38551.09,32.873990892760155,10.55973965355932,0
484,229,2019,29,18271.52922503623,28202.66296321855,24.384100476157617,40.476847698571525,12.014353736802153,88.69988268580498,6.72486370850873,0.331240080049686,0.45890552756883585,0.03795459250569319,28982,48.32654751224898,57.49085639362363,58.06707611621006,6.397074045959561,64.78653894799103,REPUBLICAN,MISSOURI,,0,61.556768816744636,54138.79,35.21346105200896,10.899306213454187,0
485,230,2019,30,15961.357244752397,24907.907071530462,21.45914000407581,36.66191155492154,10.128388017118402,92.31709802323212,0.36682290605257795,4.422253922967189,0.2037905033625433,0.06113715100876299,4907,47.34053393111881,60.42388424699409,60.93336050540045,10.087629916445893,64.08148705113848,REPUBLICAN,MONTANA,,0,64.15823227797179,48456.56,35.91851294886153,10.788423005470344,0
486,231,2019,31,17007.136799596163,26320.28167592125,23.87682988389702,40.24230186774356,13.639575971731448,92.1049974760222,2.3119636547198383,0.9994952044422009,0.17163048965169106,0.0706713780918728,9905,47.62241292276628,62.069661786976276,61.736496718828874,7.8849066128218075,64.61608963385414,REPUBLICAN,NEBRASKA,2012.0,1,68.76932335215628,67903.15,35.38391036614586,11.1258377042233,0
487,232,2019,32,19585.47046872733,29401.91626759541,24.183717892903786,39.86359019010303,10.571760267014946,68.30648672181105,6.791467131040488,1.8647511246553476,1.5962850094325933,0.391815411406182,13782,47.162966187781166,54.839645914961544,50.50065302568568,6.559280220577565,66.61290471843486,DEMOCRAT,NEVADA,2013.0,1,60.97015922564305,59004.58,33.38709528156514,10.985370346993673,1
488,233,2019,33,22220.980066445183,32939.84911406423,21.262458471760798,38.468992248062015,9.46843853820598,94.78128460686601,1.2458471760797343,0.20764119601328904,0.5537098560354374,0.11074197120708748,7224,48.961794019933556,63.78737541528239,58.388704318936874,6.381506090808417,67.45926488460312,DEMOCRAT,NEW HAMPSHIRE,2015.0,1,65.42306892428844,64357.5,32.54073511539688,11.072208756349387,1
489,234,2019,34,27259.79834297327,44774.48446816588,20.927220348824225,44.67049286495902,10.663480649411554,73.06773264253333,9.261037539918265,0.19652069050224436,2.18405949217267,0.2076866388262355,44779,48.440117019138434,67.48475848053775,58.15225887134594,4.975546573170459,60.882439332952366,DEMOCRAT,NEW JERSEY,2013.0,1,62.64563462223231,71990.88,39.117560667047634,11.184294723308627,1
490,235,2019,35,18252.29107865996,26745.706221622284,23.757516259663763,39.428150693336605,9.706712480058902,72.85556510001227,1.9266167627929807,12.394158792489876,0.4908577739599951,0.08590011044299914,8149,48.447662289851515,59.5165050926494,49.564363725610505,7.166523499815928,68.24381800733342,DEMOCRAT,NEW MEXICO,,0,53.19784305264632,48631.29,31.75618199266659,10.792022429881287,1
491,236,2019,36,25796.735836277054,37046.42777204664,23.396584242500026,40.71712151051924,10.51924098909,71.806975314431,10.669292569320705,0.3292798566173789,4.101409859639251,0.1802703012493878,95967,49.4367855617035,65.67882709681453,53.27560515593902,5.2330488605458125,69.63353118689075,DEMOCRAT,NEW YORK,2016.0,1,65.47268782191314,91384.39,30.36646881310925,11.422829955110183,1
492,237,2019,37,19150.959720595616,30661.3285929396,23.795382298812115,39.44495566337628,10.68052534716413,75.65040990463443,15.712313869834365,1.1920696001338464,0.5207461937426803,0.06692320562154927,47816,48.05504433662372,63.42228542747198,56.78015726953321,5.885059394344989,62.45965390099083,REPUBLICAN,NORTH CAROLINA,,0,58.56728027467618,56793.54,37.54034609900917,10.947177865846857,0
493,238,2019,38,16345.087675969377,28549.18004445542,23.462583353914546,38.3798468757718,14.324524573968882,92.36848604593727,1.2595702642627808,3.4576438626821435,0.24697456162015313,0.04939491232403063,4049,45.295134601136084,63.2254877747592,62.286984440602616,8.248950358113115,57.25238921229116,REPUBLICAN,NORTH DAKOTA,,0,76.19663648124191,77427.43,42.74761078770884,11.257096389560393,0
494,239,2019,39,18530.633988423036,29514.59559793796,24.770835899150203,39.55521931136408,10.845048120062636,88.18023470626528,7.343807730879533,0.128437461512747,0.45920791034009534,0.07389552580185442,56837,48.03209177120538,56.85556943540299,54.6211094885374,5.313440188609532,62.78464472580366,REPUBLICAN,OHIO,,0,60.45987062633314,59303.05,37.215355274196334,10.990416017052711,0
495,240,2019,40,15988.943921206524,27544.252385349337,25.675592489996923,41.243459526008,12.366882117574638,75.37703908895044,4.56140350877193,9.012003693444136,0.2092951677439212,0.04309018159433672,16245,46.76515851031086,52.34225915666359,57.568482610033854,7.897814712219144,58.04820438586662,REPUBLICAN,OKLAHOMA,,0,58.31812549170899,51478.69,41.95179561413338,10.848923214610842,0
496,241,2019,41,20184.94744859101,30806.30769230769,22.96014216806296,38.339680121858336,10.027925869510028,86.71744097486672,1.3455191673013456,1.30997715156131,1.0002538715410003,0.4265041888804265,19695,48.79411018024879,64.35135821274436,55.42015740035542,6.412795125666412,65.52212504723886,DEMOCRAT,OREGON,2019.0,1,61.077636383818664,58478.54,34.477874952761134,10.976415128311736,1
497,242,2019,42,19868.361963784257,31083.874310061005,22.925341338239566,39.58555243536361,10.038410638778606,89.3015073754882,5.178980665569219,0.11620025176721216,0.6955876182176173,0.05003066395532746,61962,48.03105128950001,56.39746941673929,56.5830670410897,6.102127110164294,63.91855071088551,REPUBLICAN,PENNSYLVANIA,,0,60.74533222938283,62465.78,36.08144928911449,11.042374165780684,0
498,243,2019,44,23023.54270891236,32165.953307393,23.920696683342598,37.947007596813044,9.134704465443765,86.39985176950158,4.483972577357791,0.22234574763757642,0.6855660552158607,0.055586436909394105,5397,49.49045766166389,64.16527700574393,52.43653881786177,4.891606448026682,71.57736781151344,DEMOCRAT,RHODE ISLAND,,0,61.52332638415057,57883.1,28.422632188486563,10.96618073839895,1
499,244,2019,45,17838.02159220574,28808.14008601773,24.084964451856404,38.8659703326604,10.45378741332397,75.41911700166769,19.11261300798736,0.38181339418941457,0.2984288598262091,0.03510927762661283,22786,48.57807425612218,59.94031422803476,54.95040814535241,5.37610813657509,61.920073767148786,REPUBLICAN,SOUTH CAROLINA,,0,55.895571322267166,47519.11,38.07992623285121,10.768887224904908,0
500,245,2019,46,16183.588834736376,23795.98139122729,22.50775365529464,39.610101905183875,13.38059370846256,91.60389898094816,0.974745237040319,4.386353566681436,0.11076650420912716,0.0,4514,47.67390341160833,57.93088170137351,62.53876827647319,7.266282676118742,68.00975580146769,REPUBLICAN,SOUTH DAKOTA,,0,68.85395213988527,60972.53,31.990244198532302,11.01817871385855,0
501,246,2019,47,18319.567622819908,29445.178240592857,24.80355203475372,39.83900849677378,10.742349709320896,84.44707084903852,10.965949019357312,0.22040503417875168,0.3673417236312528,0.04791413786494602,31306,47.799143934070145,57.132817990161634,57.3691944036287,5.842330543665751,62.21584896899933,REPUBLICAN,TENNESSEE,,0,61.035982914429404,55192.11,37.78415103100066,10.918575287266428,0
502,247,2019,48,19551.94106785055,34594.57398342042,23.761442659018584,43.33634542097199,11.787215652378894,78.33889914744823,8.641810395631163,0.5822496365850783,0.9319137233332023,0.09271991513770479,127265,46.419675480297016,59.643264055317644,57.726790555140845,7.024712214670177,56.51736332183448,REPUBLICAN,TEXAS,,0,61.76158701786751,64283.4,43.48263667816551,11.071056712043173,0
503,248,2019,49,14947.384266752995,34390.53415344772,32.023308514082224,45.76238264810618,14.483651667206216,90.1651019747491,0.712204596956944,0.9970864357397216,0.37552606021366136,0.23308514082227258,15445,45.05017805114924,63.48332793784396,62.26610553577209,6.092586597604403,43.463658342900416,REPUBLICAN,UTAH,,0,65.64653680187477,60851.83,56.536341657099584,11.016197171915802,0
504,249,2019,50,18794.592019058964,25858.56462179869,19.952352590827875,35.37820131030375,9.440142942227517,96.1882072662299,1.0125074449076832,0.23823704586063132,0.38713519952352593,0.1786777843954735,3358,49.25550923168553,62.44788564621798,57.41512805241215,8.100059559261465,72.6822710152101,DEMOCRAT,VERMONT,2005.0,1,69.53541886335302,54692.47,27.317728984789895,10.909481318970633,1
505,250,2019,51,24122.9146174541,38419.46075423609,23.44598102610091,41.09359512908859,11.14834568367395,73.86604993628168,14.013310048614716,0.27611271062443954,1.1563694718459432,0.12743663567281824,42374,48.43064143106622,67.5272572804078,58.22674281398971,5.14230424316798,62.78826965262476,DEMOCRAT,VIRGINIA,,0,62.25763564725508,64941.08,37.211730347375244,11.081235676254613,1
506,251,2019,53,22481.30645247945,39252.58905066351,24.241121796593777,40.608714339440176,11.40332026003331,78.25175952291409,2.6137645731478,1.5311878794391016,2.259173695804008,0.5372589050663514,37226,46.66899478858862,65.04056304733251,57.175092677161125,6.97093429323591,57.27343595975979,DEMOCRAT,WASHINGTON,2018.0,1,60.329203060037635,78513.75,42.726564040240206,11.27102904766758,1
507,252,2019,54,16709.37688304574,26985.605861407832,21.747466447548618,39.22213092303478,9.463160777869078,94.63160777869076,2.9717885510818953,0.0958641468090934,0.21911804984935634,0.054779512462339086,7302,48.260750479320734,51.60230073952342,59.285127362366474,7.395234182415776,61.919591388318075,REPUBLICAN,WEST VIRGINIA,,0,49.09046752481391,44159.16,38.080408611681925,10.695555659030932,0
508,253,2019,55,18312.91965397691,28428.570803460232,22.144804604665254,39.02184523208455,11.228920529132585,93.21754350533509,2.3191625433370358,0.592413073479417,0.2861085866235821,0.016829916860210712,29709,47.91477330101989,57.55158369517655,59.78659665421253,7.324379817563702,64.41730673195826,REPUBLICAN,WISCONSIN,,0,63.85465323600101,59206.3,35.58269326804173,10.988783234128924,0
509,254,2019,56,16076.329787234044,30108.352482269504,23.120567375886523,39.39716312056738,11.666666666666666,91.38297872340425,0.5673758865248227,3.6879432624113475,0.3546099290780142,0.0,2820,47.5177304964539,58.61702127659574,61.13475177304964,11.595744680851064,53.39491689789811,REPUBLICAN,WYOMING,,0,70.35541167628543,68423.64,46.605083102101894,11.133473657934957,0
